FDP LOCATION,FDP DESCRIPTION,FDP INDEX
AN-MNT-00010,AN-MNT-0506-017,001
AN-MNT-00013,AN-MNT-0506-022,001
AN-MNT-00014,AN-MNT-0506-023,001
PTV-ULL-00054,PTV-ULL-0502-003,001
WT-NMR-00018,WT-NMR-0523-028,001
CEN-JWR-00002,CEN-JWR-0521-001,001
CEN-JWR-00026,CEN-JWR-0521-050,001
MD-PPA-00002,MD-PPA-0554-003,003
WEL-HAM-00034,WEL-HAM-0506-040,001
KDW-MHV-00003,KDW-MHV-0523-009,001
KDW-MHV-00006,KDW-MHV-0523-020,001
KDW-MHV-00012,KDW-MHV-0523-029,001
MDW-TMP-00004,MDW-TMP-0503-003,001
MDW-TMP-00013,MDW-TMP-0503-012,001
MDW-TMP-00020,MDW-TMP-0503-019,001
MDW-TMP-00021,MDW-TMP-0503-020,001
MDW-TMP-00025,MDW-TMP-0503-024,001
MV-FLR-00003,MV-FLR-0565-003,001
ND-MHR-00329,ND-MHR-0522-031,001
AN-ABH-00005,AN-ABH-0509-006,001
AN-ABH-00010,AN-ABH-0509-013,001
AN-ABH-00016,AN-ABH-0509-022,001
HC-NPT-00006,HC-NPT-0509-009,001
HC-NPT-00009,HC-NPT-0509-019,001
HC-NPT-00018,HC-NPT-0509-041,001
HC-NPT-00019,HC-NPT-0509-042,001
HC-NPT-00027,HC-NPT-0509-056,001
ND-IPM-00021,ND-IPM-0530-022,001
ND-IPM-00022,ND-IPM-0530-027,001
CEN-JWR-00036,CEN-JWR-0521-063,001
CEN-JWR-00038,CEN-JWR-0521-066,001
WT-OHS-00003,WT-OHS-0507-005,001
MD-TPW-00005,MD-TPW-0553-004,001
MD-TPW-00006,MD-TPW-0553-005,001
MD-TPW-00007,MD-TPW-0553-006,001
WT-NGM-00020,WT-NGM-0541-030,001
ND-IPM-00033,ND-IPM-0530-053,001
WT-NGM-00017,WT-NGM-0541-027,001
WT-NGM-00018,WT-NGM-0541-028,001
WE-SNW-00009,WE-SNW-0528-021,001
ND-SRM-00307,ND-SRM-0513-024,001
JL-ARG-00002,JL-ARG-0508-001,001
JL-ARG-00006,JL-ARG-0508-010,001
MSK-MSK-00420,MSK-MSK-0502-020,001
GL-SKJ-00502,GL-SKJ-0563-002,001
GL-SKJ-00505,GL-SKJ-0563-005,001
GL-SKJ-00506,GL-SKJ-0563-006,001
GL-SKJ-00507,GL-SKJ-0563-007,001
GL-SKJ-00509,GL-SKJ-0563-009,001
GL-SKJ-00512,GL-SKJ-0563-012,001
GL-SKJ-00513,GL-SKJ-0563-013,001
